timestamp,cpu_pct,ram_pct,ram_used_mb,ram_total_mb,ctx_switches,uptime_sec
2026-05-19 20:54:15,0,1659988,3974276,41.7683
2026-05-19 20:54:20,0.5,1669304,3974276,42.0027
2026-05-19 20:54:25,0,1669400,3974276,42.0051
2026-05-19 21:20:54,4.52261,1654280,3974276,41.6247
2026-05-19 21:20:59,0.995025,1656980,3974276,41.6926
2026-05-19 21:21:04,0.5,1643844,3974276,41.3621
2026-05-19 21:21:09,0.5,1646604,3974276,41.4315
2026-05-19 21:21:14,3.01508,1647608,3974276,41.4568
2026-05-19 21:21:19,4.54545,1655664,3974276,41.6595
2026-05-25 22:38:01,1.00503,1513936,3974272,38.0934
2026-05-25 22:38:06,0,1529844,3974272,38.4937
2026-05-25 22:38:11,0,1532308,3974272,38.5557
